"fileName","cilium","vertical_length_in_um","vertical_length_in_layers","horizontal_length_in_um","horizontal_length_in_pixels","total_length_in_um","to_be_removed"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",5,1.686,6,1.32903046146242,6.05075509250277,2.14683906418134,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",6,1.967,7,1.17322043620862,5.34138963316631,2.29031333924805,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",7,1.686,6,0.658941127749079,3,1.81019319682713,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",8,1.967,7,2.29339041448504,10.4412533285903,3.0213785915128,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",9,1.405,5,0.703749432928987,3.20400140449408,1.57139691496066,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",10,1.967,7,1.97875466361531,9.00879265363813,2.79008226021731,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",11,1.686,6,0.98229143654488,4.4721359549996,1.95127969966107,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",12,1.686,6,1.21154288635315,5.51586250425015,2.07615802998542,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",13,2.248,8,1.12220220458152,5.10911593156246,2.51253692270733,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",14,1.967,7,1.33863452261738,6.09448006617882,2.37929220255585,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",15,1.967,7,2.07881146544028,9.46432713590711,2.86191301559743,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",16,1.967,7,0.664522846416338,3.02541221862867,2.07621762188102,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",17,2.248,8,0.878588170332105,4,2.41359092910284,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",18,1.686,6,0.450839546895613,2.05256370217321,1.74523703176532,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",19,1.967,7,0.974559844092505,4.43693587963572,2.19518926056903,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",20,2.248,8,1.36471938225118,6.21323813970917,2.62982185561913,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",21,1.686,6,1.52329462803801,6.9351929810856,2.27222853687948,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",22,1.405,5,0.664522846416341,3.02541221862868,1.55422508453868,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",23,1.967,7,1.32564461650689,6.03534015717875,2.37200814696613,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",24,1.967,7,1.54416164944323,7.03019549584667,2.50070474059039,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",25,1.686,6,1.16400247558873,5.29942248208844,2.04877957896321,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",26,2.529,9,0.882708264201872,4.0187577935096,2.67862182468714,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",27,1.967,7,0.664522846416341,3.02541221862868,2.07621762188102,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",28,2.529,9,3.08356581818568,14.0387313296973,3.98800942264222,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi",29,1.967,7,2.33461920630955,10.6289580722539,3.05279148296594,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",1,1.967,7,1.59546714770151,29.0551082125028,2.53270693515748,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",2,1.967,7,2.33787726719198,42.5751649500724,3.05528380293108,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",3,1.967,7,2.56217427797437,46.6598456841207,3.23014334522688,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",4,1.967,7,2.73675314291991,49.8391075197003,3.37029772650459,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",5,1.967,7,2.15329233686368,39.2136823066897,2.9164630784558,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",6,1.967,7,0.887164344181729,16.1561810029176,2.157811292395,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",7,1.967,7,1.62206946246774,29.5395639001987,2.54954865438383,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",8,1.967,7,2.19871970080703,40.0409616255301,2.95016225362555,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",9,1.967,7,1.18266521987619,21.5375578194575,2.29516579407781,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",10,1.967,7,1.79741307807203,32.7327526368604,2.66454175670496,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",11,2.248,8,1.55542132947464,28.3258324115461,2.73364948597743,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",12,1.967,7,1.83277253289822,33.3766849094804,2.68852081214674,"yes_or_no"
