fileName;cilium;cilium_shape;cilium_projection_area_in_pixels;cilium_projection_area_in_um2;number_of_z_stack_layers;lowest_cilium_layer;uppermost_cilium_layer;vertical_length_in_layers;vertical_length_in_um;horizontal_length_in_pixels;horizontal_length_in_um;total_length_in_um;to_be_removed
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;18;TRUE;33;1,6;18;7;12;6;1,6900;11,6;2,550000000;3,060000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;19;TRUE;23;1,1;18;6;11;6;1,6900;8,1;1,780000000;2,450000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;20;TRUE;22;1,1;18;8;14;7;1,9700;7,0;1,540000000;2,500000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;21;TRUE;21;1,0;18;6;12;7;1,9700;8,2;1,800000000;2,670000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;22;TRUE;16;0,8;18;8;13;6;1,6900;6,4;1,400000000;2,190000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;23;FALSE;17;0,8;18;11;17;7;1,9700;5,1;1,120000000;2,270000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;24;TRUE;16;0,8;18;7;12;6;1,6900;6,0;1,330000000;2,150000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;25;TRUE;50;2,4;18;7;13;7;1,9700;15,8;3,470000000;3,990000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_1024x1024.czi;26;TRUE;33;1,6;18;8;13;6;1,6900;12,7;2,790000000;3,260000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;1;TRUE;402;1,2;18;4;10;7;1,9670;33,1;1,816061749;2,677156939;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;2;TRUE;1165;3,5;18;5;11;7;1,9670;52,2;2,867760379;3,477519028;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;3;TRUE;522;1,6;18;6;11;6;1,6860;32,0;1,758465568;2,436143911;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;4;TRUE;1007;3,0;18;5;11;7;1,9670;69,6;3,824212391;4,300428980;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;5;TRUE;569;1,7;18;6;12;7;1,9670;44,7;2,451851537;3,143352503;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;6;TRUE;584;1,8;18;5;11;7;1,9670;49,3;2,707272932;3,346403402;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;7;TRUE;596;1,8;18;5;11;7;1,9670;38,4;2,108604764;2,883626718;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;8;TRUE;694;2,1;18;5;10;6;1,6860;48,5;2,663492239;3,152266947;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;9;TRUE;526;1,6;18;7;12;6;1,6860;51,9;2,847837792;3,309497861;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;10;TRUE;529;1,6;18;5;10;6;1,6860;34,1;1,870982713;2,518565527;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;11;TRUE;444;1,3;18;6;12;7;1,9670;42,3;2,321684263;3,042910912;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;12;TRUE;194;0,6;18;6;10;5;1,4050;19,3;1,060176917;1,760113660;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;13;TRUE;331;1,0;18;8;13;6;1,6860;30,4;1,671997720;2,374483602;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;14;TRUE;353;1,1;18;6;11;6;1,6860;41,2;2,262980295;2,821998550;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;15;TRUE;352;1,1;18;8;14;7;1,9670;25,8;1,419403113;2,425653355;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;16;TRUE;566;1,7;18;7;13;7;1,9670;47,4;2,602501533;3,262223663;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;17;TRUE;398;1,2;18;6;11;6;1,6860;36,6;2,011406099;2,624566726;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;18;TRUE;320;1,0;18;8;13;6;1,6860;30,3;1,665834741;2,370147967;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;19;TRUE;325;1,0;18;6;11;6;1,6860;34,7;1,906480604;2,545047012;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;20;TRUE;293;0,9;18;8;13;6;1,6860;30,7;1,686565857;2,384764221;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;21;TRUE;305;0,9;18;10;17;8;2,2480;24,0;1,318324101;2,606047282;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;22;TRUE;252;0,8;18;6;11;6;1,6860;27,4;1,502668365;2,258452615;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;23;TRUE;840;2,5;18;7;14;8;2,2480;61,6;3,382159409;4,061096683;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi;24;TRUE;568;1,7;18;7;13;7;1,9670;49,7;2,731278123;3,365853411;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;1;TRUE;33;1,6;19;6;12;7;1,9700;11,0;2,430000000;3,120000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;2;TRUE;23;1,1;19;6;12;7;1,9700;8,0;1,760000000;2,640000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;3;TRUE;33;1,6;19;7;12;6;1,6900;7,0;1,540000000;2,280000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;4;FALSE;20;1,0;19;8;12;5;1,4100;5,2;1,150000000;1,810000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;5;TRUE;29;1,4;19;7;13;7;1,9700;8,3;1,820000000;2,680000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;6;TRUE;23;1,1;19;5;11;7;1,9700;6,1;1,350000000;2,380000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;7;TRUE;27;1,3;19;6;12;7;1,9700;7,0;1,550000000;2,500000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;8;TRUE;28;1,4;19;7;13;7;1,9700;10,2;2,240000000;2,980000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;9;FALSE;21;1,0;19;8;13;6;1,6900;6,1;1,340000000;2,150000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;10;TRUE;25;1,2;19;7;12;6;1,6900;6,9;1,510000000;2,260000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;11;TRUE;34;1,6;19;8;14;7;1,9700;9,5;2,080000000;2,860000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;12;TRUE;28;1,4;19;7;12;6;1,6900;8,3;1,830000000;2,490000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;13;TRUE;32;1,5;19;7;12;6;1,6900;7,0;1,540000000;2,280000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;14;TRUE;25;1,2;19;7;12;6;1,6900;6,9;1,510000000;2,270000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;15;FALSE;28;1,4;19;6;12;7;1,9700;7,1;1,560000000;2,510000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;16;TRUE;30;1,4;19;6;12;7;1,9700;11,1;2,450000000;3,140000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;17;TRUE;14;0,7;19;7;12;6;1,6900;6,2;1,350000000;2,160000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;18;TRUE;35;1,7;19;8;13;6;1,6900;11,8;2,600000000;3,100000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;19;TRUE;18;0,9;19;8;13;6;1,6900;7,0;1,550000000;2,290000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;20;TRUE;21;1,0;19;8;13;6;1,6900;6,6;1,440000000;2,220000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;21;TRUE;24;1,2;19;8;13;6;1,6900;8,0;1,760000000;2,440000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;22;FALSE;21;1,0;19;8;13;6;1,6900;6,0;1,320000000;2,140000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;23;TRUE;15;0,7;19;8;12;5;1,4100;5,4;1,180000000;1,830000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi;24;TRUE;18;0,9;19;8;13;6;1,6900;6,3;1,380000000;2,180000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;1;TRUE;140;1,7;19;7;13;7;1,9670;22,1;2,422300000;3,120400000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;2;TRUE;95;1,1;19;7;13;7;1,9670;16,3;1,793600000;2,661900000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;3;TRUE;287;3,5;19;7;13;7;1,9670;28,6;3,144300000;3,708900000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;4;TRUE;230;2,8;19;7;13;7;1,9670;36,3;3,991700000;4,450000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;5;TRUE;67;0,8;19;8;13;6;1,6860;11,6;1,273600000;2,113000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;6;TRUE;111;1,3;19;7;12;6;1,6860;15,1;1,658100000;2,364700000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;7;TRUE;92;1,1;19;6;12;7;1,9670;13,1;1,440000000;2,437800000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;8;TRUE;114;1,4;19;8;14;7;1,9670;19,3;2,116600000;2,889500000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;9;TRUE;106;1,3;19;8;13;6;1,6860;15,5;1,701000000;2,395000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;10;TRUE;134;1,6;19;7;13;7;1,9670;16,9;1,858300000;2,706000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;11;TRUE;146;1,8;19;7;12;6;1,6860;27,0;2,959800000;3,406300000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;12;TRUE;144;1,7;19;9;15;7;1,9670;20,3;2,233400000;2,976100000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;13;TRUE;95;1,1;19;8;12;5;1,4050;15,2;1,674000000;2,185500000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;14;TRUE;315;3,8;19;7;13;7;1,9670;53,5;5,873200000;6,193800000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;15;FALSE;115;1,4;19;7;13;7;1,9670;13,0;1,427700000;2,430500000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;16;TRUE;120;1,4;19;7;13;7;1,9670;18,0;1,974400000;2,787000000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;17;TRUE;106;1,3;19;7;12;6;1,6860;15,0;1,648000000;2,357700000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;18;TRUE;125;1,5;19;6;12;7;1,9670;23,8;2,619200000;3,275600000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;19;TRUE;60;0,7;19;8;13;6;1,6860;11,3;1,239000000;2,092300000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;20;TRUE;84;1,0;19;8;13;6;1,6860;14,4;1,578000000;2,309300000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;21;TRUE;130;1,6;19;8;14;7;1,9670;23,2;2,552400000;3,222400000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;22;TRUE;105;1,3;19;8;14;7;1,9670;16,9;1,853600000;2,702700000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;23;TRUE;103;1,2;19;8;14;7;1,9670;17,0;1,870900000;2,714700000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;24;TRUE;101;1,2;19;9;14;6;1,6860;15,0;1,647900000;2,357600000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi;25;TRUE;57;0,7;19;8;13;6;1,6860;11,8;1,291500000;2,123800000;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;1;TRUE;539;1,6;19;5;11;7;1,9670;45,1;2,479249251;3,164769478;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;2;TRUE;372;1,1;19;5;10;6;1,6860;34,2;1,879952116;2,525235823;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;3;TRUE;1530;4,6;19;4;11;8;2,2480;58,2;3,197015462;3,908249207;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;4;TRUE;285;0,9;19;6;10;5;1,4050;24,0;1,318863141;1,927024905;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;5;TRUE;1532;4,6;19;4;11;8;2,2480;88,4;4,856614054;5,351654330;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;6;TRUE;377;1,1;19;4;10;7;1,9670;27,3;1,498324832;2,472663807;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;7;TRUE;473;1,4;19;6;11;6;1,6860;39,4;2,162458088;2,742046860;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;8;TRUE;563;1,7;19;7;13;7;1,9670;42,6;2,340617556;3,057381158;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;9;TRUE;456;1,4;19;5;10;6;1,6860;35,1;1,927674405;2,560961658;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;10;TRUE;491;1,5;19;5;10;6;1,6860;26,0;1,428405161;2,209736931;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;11;TRUE;543;1,6;19;5;10;6;1,6860;32,0;1,759462603;2,436863692;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;12;TRUE;504;1,5;19;5;10;6;1,6860;48,2;2,646366932;3,137810374;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;13;TRUE;236;0,7;19;6;10;5;1,4050;24,6;1,349080381;1,947830299;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;14;TRUE;542;1,6;19;6;12;7;1,9670;50,0;2,744393753;3,376505008;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;15;TRUE;679;2,0;19;6;11;6;1,6860;60,1;3,302595262;3,708063034;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;16;TRUE;508;1,5;19;6;11;6;1,6860;35,2;1,932598017;2,564669783;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;17;TRUE;416;1,3;19;6;12;7;1,9670;33,1;1,816602357;2,677523693;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;18;TRUE;1119;3,4;19;6;13;8;2,2480;63,6;3,493821713;4,154551018;yes_or_no
210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_4096x4096.czi;19;TRUE;242;0,7;19;6;11;6;1,6860;24,8;1,360321413;2,166349544;yes_or_no
