"file_name","image_name_short","Name","Note","ID","x center [micron]","y center [micron]","z center [micron]","Volume [voxel]","Volume [micron^3]","N surface voxels","Surface [micron^2]","Shape complexity index","Sphere radius [micron]","Maximum span [micron]","A Coloc volume [micron^3]","A Coloc volume [% tot vol]","B Coloc volume [micron^3]","B Coloc volume [% tot vol]","A Coloc comp BG [micron^3]","A Coloc comp BG [% tot vol]","B Coloc comp BG [micron^3]","B Coloc comp BG [% tot vol]","minimum intensity (rec.C)","maximum intensity (rec.C)","average intensity 10% (rec.C)","average intensity (rec.C)","SD of intensity (rec.C)","minimum A intensity","maximum A intensity","average A intensity of hi 10%","average A intensity","SD of A intensity","minimum B intensity","maximum B intensity","average B intensity of hi 10%","average B intensity","SD of B intensity","N of found skeletons","N branches","tree length [micron]","cilia length [micron]","orientation vector x [micron]","orientation vector y [micron]","orientation vector z [micron]","cilia bending index","Intensity threshold A","Intensity threshold B","Intensity threshold Basal Stain","Integrated A intensity","Average A intensity on center","Integrated B intensity","Average B intensity on center","A Coloc center vs BG [micron]","A Coloc center vs BG [% tot l]","B Coloc center vs BG [micron]","B Coloc center vs BG [% tot l]"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"6","137.081693","108.198112","0.000000","10","0.135760","10","0.988935","0.774168","0.318832","-1.000000","0.135760","100.000000","0.135760","100.000000","0.000000","0.000000","0.135760","100.000000","4.000000","5.000000","5.000000","4.100000","0.316228","1.000000","5.000000","5.000000","1.800000","1.398412","4.000000","5.000000","5.000000","4.100000","0.316228","1","1","0.969569","0.969569","-0.878588","-0.073216","0.000000","1.099741","25.125029","1.119020",NA,"11.736262","2.347252","20.730240","4.146048","0.000000","0.000000","1.098235","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"7","161.754326","163.082668","0.000000","21","0.285097","16","1.730636","0.826152","0.408289","-1.000000","0.285097","100.000000","0.285097","100.000000","0.000000","0.000000","0.285097","100.000000","4.000000","6.000000","5.500000","4.523810","0.601585","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","6.000000","5.500000","4.523810","0.601585","1","1","1.371177","1.371177","-0.658941","-1.098235","0.000000","1.070604","25.125029","1.119020",NA,"7.000000","1.000000","32.919797","4.702828","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"1","9.694420","161.500449","0.000000","22","0.298673","18","1.483403","0.686506","0.414670","-1.000000","0.298673","100.000000","0.298673","100.000000","0.000000","0.000000","0.298673","100.000000","4.000000","6.000000","6.000000","4.545455","0.800433","3.000000","9.000000","9.000000","4.909091","2.428189","4.000000","6.000000","6.000000","4.545455","0.800433","1","1","1.274993","1.274993","-0.073216","1.244666","0.000000","1.022598","23.215166","1.097086",NA,"30.786026","4.398004","33.510703","4.787243","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"2","23.267434","18.980530","0.000000","29","0.393705","19","1.977870","0.761377","0.454668","-1.000000","0.393705","100.000000","0.393705","100.000000","0.000000","0.000000","0.393705","100.000000","4.000000","9.000000","8.333333","5.482759","1.404602","3.000000","7.000000","7.000000","5.206897","1.544097","4.000000","9.000000","8.333333","5.482759","1.404602","1","1","1.371177","1.371177","-0.951804","-0.805372","0.000000","1.099741","23.215166","1.097086",NA,"41.285727","5.897961","48.519173","6.931310","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"3","58.590837","155.180605","0.000000","12","0.162912","10","0.988935","0.685563","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","6.000000","6.000000","4.666667","0.778499","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","6.000000","6.000000","4.666667","0.778499","0",NA,NA,NA,NA,NA,NA,NA,"23.215166","1.097086",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"4","92.571227","184.144058","0.000000","11","0.149336","10","1.236169","0.908134","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","7.000000","7.000000","4.727273","1.009050","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","7.000000","4.727273","1.009050","1","1","0.810576","0.810576","-0.658941","-0.366078","0.000000","1.075317","23.215166","1.097086",NA,"5.000000","1.000000","27.011761","5.402352","0.000000","0.000000","1.098235","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"5","174.180071","191.875382","0.000000","16","0.217217","16","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","5.000000","5.000000","4.312500","0.478714","3.000000","7.000000","7.000000","4.625000","1.310216","4.000000","5.000000","5.000000","4.312500","0.478714","1","1","1.391098","1.391098","-1.391098","0.000000","0.000000","1.000000","23.215166","1.097086",NA,"34.370370","4.910053","33.166667","4.738095","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"1","1.757176","41.089678","0.000000","14","0.190065","14","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","7.000000","7.000000","5.285714","1.138729","3.000000","17.000000","17.000000","11.571429","4.397802","4.000000","7.000000","7.000000","5.285714","1.138729","1","1","1.232105","1.232105","-1.171451","0.146431","0.000000","1.043655","21.611205","1.061956",NA,"87.820360","12.545766","40.256698","5.750957","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"2","15.091041","92.510148","0.000000","17","0.230793","15","1.483403","0.815255","0.380520","-1.000000","0.230793","100.000000","0.230793","100.000000","0.000000","0.000000","0.230793","100.000000","4.000000","5.000000","5.000000","4.411765","0.507300","1.000000","7.000000","7.000000","5.000000","1.732051","4.000000","5.000000","5.000000","4.411765","0.507300","1","1","0.073216","0.073216","0.000000","-0.073216","0.000000","1.000000","21.611205","1.061956",NA,"5.666667","5.666667","5.000000","5.000000","0.000000","0.000000","0.219647","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"3","30.851956","156.388664","0.000000","13","0.176489","12","1.236169","0.812424","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","5.000000","5.000000","4.076923","0.277350","1.000000","3.000000","3.000000","2.230769","1.012739","4.000000","5.000000","5.000000","4.076923","0.277350","1","1","0.676706","0.676706","-0.219647","0.585725","0.000000","1.081769","21.611205","1.061956",NA,"11.676035","2.919009","16.208522","4.052131","0.000000","0.000000","0.878588","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"4","31.349617","50.418970","0.000000","11","0.149336","11","0.988935","0.726507","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","5.000000","10.000000","10.000000","7.272727","1.618080","1.000000","3.000000","3.000000","1.363636","0.809040","5.000000","10.000000","10.000000","7.272727","1.618080","1","1","0.939242","0.939242","-0.878588","0.000000","0.000000","1.069036","21.611205","1.061956",NA,"5.083886","1.016777","40.202882","8.040576","0.000000","0.000000","1.098235","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"5","43.197243","23.465621","0.000000","12","0.162912","10","1.112552","0.771259","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","5.000000","5.000000","4.333333","0.492366","3.000000","5.000000","5.000000","4.333333","0.984732","4.000000","5.000000","5.000000","4.333333","0.492366","1","1","0.633817","0.633817","-0.366078","0.439294","0.000000","1.108397","21.611205","1.061956",NA,"18.841658","4.710415","18.643017","4.660754","0.000000","0.000000","0.878588","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"6","46.784811","115.263987","0.000000","13","0.176489","12","1.359786","0.893666","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","5.000000","5.000000","4.230769","0.438529","3.000000","7.000000","7.000000","5.307692","1.109400","4.000000","5.000000","5.000000","4.230769","0.438529","1","1","1.060550","1.060550","-0.878588","0.439294","0.000000","1.079669","21.611205","1.061956",NA,"32.343641","5.390607","25.880261","4.313377","0.000000","0.000000","1.317882","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"7","49.729708","62.721421","0.000000","27","0.366553","20","1.977870","0.798526","0.443966","-1.000000","0.366553","100.000000","0.366553","100.000000","0.000000","0.000000","0.366553","100.000000","4.000000","8.000000","7.333333","5.185185","1.144789","7.000000","15.000000","14.333333","11.518519","1.968412","4.000000","8.000000","7.333333","5.185185","1.144789","1","1","1.987230","1.987230","-0.585725","-1.683960","0.000000","1.114594","21.611205","1.061956",NA,"122.630684","12.263068","54.924678","5.492468","0.000000","0.000000","2.196470","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"8","56.430975","120.769242","0.000000","12","0.162912","12","1.236169","0.856954","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","4.000000","4.000000","4.000000","0.000000","3.000000","5.000000","5.000000","3.666667","0.984732","4.000000","4.000000","4.000000","4.000000","0.000000","1","1","0.866026","0.866026","-0.146431","0.805372","0.000000","1.057967","21.611205","1.061956",NA,"16.010005","3.202001","19.724150","3.944830","0.000000","0.000000","1.098235","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"9","84.328759","128.289537","0.000000","14","0.190065","12","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","7.000000","7.000000","5.071429","1.071612","3.000000","7.000000","7.000000","4.285714","1.489893","4.000000","7.000000","7.000000","5.071429","1.071612","1","1","0.542837","0.542837","-0.512510","-0.073216","0.000000","1.048528","21.611205","1.061956",NA,"16.071245","5.357082","16.628731","5.542910","0.000000","0.000000","0.658941","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"10","170.841437","83.312107","0.000000","20","0.271521","16","1.483403","0.731542","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","7.000000","7.000000","5.100000","1.071153","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","7.000000","5.100000","1.071153","1","1","1.232105","1.232105","-0.146431","-1.171451","0.000000","1.043655","21.611205","1.061956",NA,"7.000000","1.000000","37.281281","5.325897","0.000000","0.000000","1.537529","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"11","215.341919","197.199077","0.000000","15","0.203641","14","1.236169","0.738500","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","5.000000","5.000000","4.400000","0.507093","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","5.000000","5.000000","4.400000","0.507093","1","1","0.810576","0.810576","-0.366078","-0.658941","0.000000","1.075317","21.611205","1.061956",NA,"5.000000","1.000000","22.458661","4.491732","0.000000","0.000000","1.098235","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP_CQs",4,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"1","22.968801","110.513819","0.000000","14","0.190065","11","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","6.000000","6.000000","4.642857","0.744946","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","6.000000","6.000000","4.642857","0.744946","1","1","0.560602","0.560602","-0.292863","-0.439294","0.000000","1.061815","17.396917","1.093920",NA,"4.000000","1.000000","21.302344","5.325586","0.000000","0.000000","0.878588","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP_CQs",4,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"2","95.766092","175.717600","0.000000","13","0.176489","10","0.988935","0.649939","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","8.000000","8.000000","5.384615","1.556624","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","8.000000","8.000000","5.384615","1.556624","1","1","0.219647","0.219647","-0.219647","0.000000","0.000000","1.000000","17.396917","1.093920",NA,"2.000000","1.000000","13.444444","6.722222","0.000000","0.000000","0.439294","100.000000"
"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized_CQP_CQs",4,"190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized_CQP.tif",NA,"3","122.175414","76.514678","0.000000","17","0.230793","15","1.236169","0.679379","0.380520","-1.000000","0.230793","100.000000","0.230793","100.000000","0.000000","0.000000","0.230793","100.000000","4.000000","6.000000","6.000000","4.882353","0.857493","1.000000","3.000000","3.000000","1.588235","0.939336","4.000000","6.000000","6.000000","4.882353","0.857493","1","1","0.982131","0.982131","-0.073216","0.951804","0.000000","1.028823","17.396917","1.093920",NA,"7.166945","1.433389","25.915911","5.183182","0.000000","0.000000","1.098235","100.000000"
"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"1","19.548583","74.679980","0.000000","14","0.190065","12","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","6.000000","6.000000","4.785714","0.699293","5.000000","11.000000","11.000000","6.571429","1.785165","4.000000","6.000000","6.000000","4.785714","0.699293","1","1","0.396405","0.396405","-0.073216","-0.366078","0.000000","1.061815","16.705349","1.105638",NA,"22.648502","7.549501","14.514764","4.838255","0.000000","0.000000","0.658941","100.000000"
"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"2","23.637396","183.895227","0.000000","13","0.176489","13","1.236169","0.812424","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","5.000000","5.000000","4.153846","0.375534","1.000000","7.000000","7.000000","2.846154","2.375084","4.000000","5.000000","5.000000","4.153846","0.375534","1","1","0.939242","0.939242","-0.146431","-0.878588","0.000000","1.054490","16.705349","1.105638",NA,"8.204191","1.640838","21.533491","4.306698","0.000000","0.000000","1.098235","100.000000"
"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"3","24.627920","127.244253","0.000000","16","0.217217","12","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","7.000000","7.000000","5.437500","1.263263","3.000000","5.000000","5.000000","3.625000","0.957427","4.000000","7.000000","7.000000","5.437500","1.263263","1","1","0.530275","0.530275","-0.439294","-0.219647","0.000000","1.079669","16.705349","1.105638",NA,"12.696887","4.232296","19.415234","6.471745","0.000000","0.000000","0.658941","100.000000"
