fileName;cilium_number_clemens;cilium_number_kai;horizontal_length_in_pixels;horizontal_length_in_um;horizontal_scaling_in_um;researcher;vertical_scaling_in_um;z_lower;z_upper;zstack_layers;comments;vertical_length_in_layers;vertical_length_in_um;total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;14;13;12,24673425856869;2,689958961194840;0,219647042583026;clemens;0,281399093816734;8;17;10;NA;10;2,81399093816734;3,89286837858671
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;15;15;12,73283157824688;2,796728799869690;0,219647042583026;clemens;0,281399093816734;6;15;10;NA;10;2,81399093816734;3,96739675103316
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;16;14;17,17156079102888;3,771682544284140;0,219647042583026;clemens;0,281399093816734;6;16;11;NA;11;3,09539003198407;4,87924468180927
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;17;17;8,13034439614947;1,785806101795710;0,219647042583026;clemens;0,281399093816734;8;21;14;NA;14;3,93958731343428;4,32544236273969
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;18;25;13,40596601990166;2,944580789239940;0,219647042583026;clemens;0,281399093816734;9;18;10;NA;10;2,81399093816734;4,07297201370803
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;19;NA;9,41208814755920;2,067337326142130;0,219647042583026;clemens;0,281399093816734;3;16;14;at border;14;3,93958731343428;4,44907089404437
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;20;16;8,02535045963725;1,762744494151650;0,219647042583026;clemens;0,281399093816734;7;16;10;NA;10;2,81399093816734;3,32051398909113
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;21;18;12,26019983523923;2,692916635287200;0,219647042583026;clemens;0,281399093816734;6;17;12;NA;12;3,37678912580081;4,31908610758493
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;22;19;6,55228967613616;1,439191049510600;0,219647042583026;clemens;0,281399093816734;11;19;9;NA;9;2,53259184435061;2,91295251026559
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;23;22;21,18803076515320;4,653888295724070;0,219647042583026;clemens;0,281399093816734;6;17;12;NA;12;3,37678912580081;5,74990270084669
