fileName;cilium;vertical_length;horizontal_length;total_length;to_be_removed
181005_ES3_368_x63_zstack_1;4;1,688394563;8,574786404;8,739430077;no
181005_ES3_368_x63_zstack_1;5;1,688394563;1,100023493;2,015124782;no
181005_ES3_368_x63_zstack_10;1;1,406995469;2,421743073;2,800799129;no
181005_ES3_368_x63_zstack_10;2;1,406995469;2,35173776;2,740493886;no
181005_ES3_368_x63_zstack_10;3;1,406995469;1,342700852;1,944860362;no
181005_ES3_368_x63_zstack_10;4;1,688394563;2,055478924;2,660013122;no
181005_ES3_368_x63_zstack_10;5;1,406995469;1,573361915;2,11071172;no
181005_ES3_368_x63_zstack_10;6;1,406995469;3,533362346;3,803194147;no
181005_ES3_368_x63_zstack_10;7;1,406995469;4,150109868;4,382128269;no
181005_ES3_368_x63_zstack_10;8;1,125596375;3,248739405;3,438208098;no
181005_ES3_368_x63_zstack_10;9;1,125596375;2,564323448;2,80048602;no
181005_ES3_368_x63_zstack_10;10;1,125596375;2,093855999;2,377225304;no
181005_ES3_368_x63_zstack_10;11;1,406995469;2,319044507;2,712490309;no
181005_ES3_368_x63_zstack_10;12;1,688394563;1,538464147;2,284195292;no
181005_ES3_368_x63_zstack_10;13;1,406995469;1,983560667;2,431902377;no
181005_ES3_368_x63_zstack_10;14;1,406995469;2,54777838;2,910465757;no
181005_ES3_368_x63_zstack_10;15;1,406995469;1,006014598;1,729653613;no
181005_ES3_368_x63_zstack_10;16;1,406995469;1,980291546;2,429236682;no
181005_ES3_368_x63_zstack_10;17;1,406995469;2,586509317;2,944429775;no
181005_ES3_368_x63_zstack_2;1;1,688394563;1,353928378;2,164208459;no
181005_ES3_368_x63_zstack_2;2;1,688394563;2,889878022;3,346949533;no
181005_ES3_368_x63_zstack_2;3;1,969793657;1,132235804;2,272013417;no
181005_ES3_368_x63_zstack_2;4;1,688394563;1,189930712;2,065577716;no
181005_ES3_368_x63_zstack_2;5;1,688394563;1,979649278;2,601862307;no
181005_ES3_368_x63_zstack_2;6;2,532591844;7,760070901;8,162886857;no
181005_ES3_368_x63_zstack_3;1;1,406995469;1,582132053;2,117257208;no
181005_ES3_368_x63_zstack_3;2;1,688394563;2,951459167;3,400262845;no
181005_ES3_368_x63_zstack_3;3;1,406995469;1,140473777;1,811164456;no
181005_ES3_368_x63_zstack_3;4;1,406995469;2,482615577;2,85359709;no
181005_ES3_368_x63_zstack_3;5;1,688394563;1,537612492;2,283621767;no
181005_ES3_368_x63_zstack_3;6;1,688394563;6,518834051;6,733934481;no
181005_ES3_368_x63_zstack_4;1;1,406995469;3,034287259;3,344627845;no
181005_ES3_368_x63_zstack_4;2;1,406995469;3,790324042;4,043042493;no
181005_ES3_368_x63_zstack_4;3;1,969793657;6,192891551;6,498614684;no
181005_ES3_368_x63_zstack_5;1;1,688394563;2,033112859;2,642768264;no
181005_ES3_368_x63_zstack_5;2;1,969793657;5,217605559;5,577050728;no
181005_ES3_368_x63_zstack_5;3;1,969793657;1,541181392;2,5010652;no
181005_ES3_368_x63_zstack_6;1;1,688394563;2,549221752;3,057647419;no
181005_ES3_368_x63_zstack_6;2;1,125596375;0,664522846;1,307118133;no
181005_ES3_368_x63_zstack_6;3;1,125596375;0,658941128;1,304289312;no
181005_ES3_368_x63_zstack_6;4;1,125596375;0,664522846;1,307118133;no
